 "GAGE No.    3:  K,I,J Coord. =     1,   46,   41;  STREAM SEGMENT =     8;  REACH =    23 "
     "DATA: Time           Stage            Flow"
     2.6400000E+02   4.1051436E+03   6.9056484E+04
     2.6500000E+02   4.1051519E+03   7.5879414E+04
     2.6600000E+02   4.1051436E+03   6.9348016E+04
     2.6700000E+02   4.1051426E+03   6.8328633E+04
     2.6800000E+02   4.1051387E+03   6.5436754E+04
     2.6900000E+02   4.1051401E+03   6.6469477E+04
     2.7000000E+02   4.1051401E+03   6.6324789E+04
     2.7100000E+02   4.1051416E+03   6.7561062E+04
     2.7200000E+02   4.1051357E+03   6.2891902E+04
     2.7300000E+02   4.1051323E+03   6.0496809E+04
     2.7400000E+02   4.1051343E+03   6.1847160E+04
     2.7500000E+02   4.1051787E+03   9.9643211E+04
     2.7600000E+02   4.1051777E+03   9.8718797E+04
     2.7700000E+02   4.1051641E+03   8.6274250E+04
     2.7800000E+02   4.1052856E+03   2.1714108E+05
     2.7900000E+02   4.1051836E+03   1.0437606E+05
     2.8000000E+02   4.1051709E+03   9.2625039E+04
     2.8100000E+02   4.1051714E+03   9.2949930E+04
     2.8200000E+02   4.1051631E+03   8.5543758E+04
     2.8300000E+02   4.1051597E+03   8.2784562E+04
     2.8400000E+02   4.1051553E+03   7.8963352E+04
     2.8500000E+02   4.1051504E+03   7.4774938E+04
     2.8600000E+02   4.1051499E+03   7.4181930E+04
     2.8700000E+02   4.1051465E+03   7.1656234E+04
     2.8800000E+02   4.1051494E+03   7.3925141E+04
     2.8900000E+02   4.1051484E+03   7.3115992E+04
     2.9000000E+02   4.1051504E+03   7.4897102E+04
     2.9100000E+02   4.1051504E+03   7.4947766E+04
     2.9200000E+02   4.1051528E+03   7.6672664E+04
     2.9300000E+02   4.1051743E+03   9.5708602E+04
     2.9400000E+02   4.1051636E+03   8.6069367E+04
     2.9500000E+02   4.1051680E+03   8.9856742E+04
     2.9600000E+02   4.1052114E+03   1.3186830E+05
     2.9700000E+02   4.1051802E+03   1.0086391E+05
     2.9800000E+02   4.1051655E+03   8.7585570E+04
     2.9900000E+02   4.1051602E+03   8.2789984E+04
     3.0000000E+02   4.1051670E+03   8.8879906E+04
     3.0100000E+02   4.1051680E+03   8.9775508E+04
     3.0200000E+02   4.1052441E+03   1.6752127E+05
     3.0300000E+02   4.1051899E+03   1.1011057E+05
     3.0400000E+02   4.1051758E+03   9.6897453E+04
     3.0500000E+02   4.1051753E+03   9.6437391E+04
     3.0600000E+02   4.1051602E+03   8.3117500E+04
     3.0700000E+02   4.1051562E+03   7.9659812E+04
     3.0800000E+02   4.1051553E+03   7.8762203E+04
     3.0900000E+02   4.1051523E+03   7.6298383E+04
     3.1000000E+02   4.1051514E+03   7.5692164E+04
     3.1100000E+02   4.1051733E+03   9.4639781E+04
     3.1200000E+02   4.1051655E+03   8.7555000E+04
     3.1300000E+02   4.1051597E+03   8.2451984E+04
     3.1400000E+02   4.1051592E+03   8.2179758E+04
     3.1500000E+02   4.1051660E+03   8.7883930E+04
     3.1600000E+02   4.1052466E+03   1.6991891E+05
     3.1700000E+02   4.1051963E+03   1.1646415E+05
     3.1800000E+02   4.1051816E+03   1.0229129E+05
     3.1900000E+02   4.1052358E+03   1.5779780E+05
     3.2000000E+02   4.1052124E+03   1.3262091E+05
     3.2100000E+02   4.1051885E+03   1.0878552E+05
     3.2200000E+02   4.1051807E+03   1.0158689E+05
     3.2300000E+02   4.1051758E+03   9.6928562E+04
     3.2400000E+02   4.1051685E+03   9.0411133E+04
     3.2500000E+02   4.1051836E+03   1.0424119E+05
     3.2600000E+02   4.1051694E+03   9.1040383E+04
     3.2700000E+02   4.1051655E+03   8.7538172E+04
     3.2800000E+02   4.1051704E+03   9.1860008E+04
     3.2900000E+02   4.1051592E+03   8.2317414E+04
     3.3000000E+02   4.1051914E+03   1.1179828E+05
     3.3100000E+02   4.1051680E+03   8.9912508E+04
     3.3200000E+02   4.1051597E+03   8.2549750E+04
     3.3300000E+02   4.1051597E+03   8.2435391E+04
     3.3400000E+02   4.1051938E+03   1.1392663E+05
     3.3500000E+02   4.1052271E+03   1.4852061E+05
     3.3600000E+02   4.1051890E+03   1.0911721E+05
     3.3700000E+02   4.1051797E+03   1.0042554E+05
     3.3800000E+02   4.1051738E+03   9.4910039E+04
     3.3900000E+02   4.1052070E+03   1.2709495E+05
     3.4000000E+02   4.1051807E+03   1.0129554E+05
     3.4100000E+02   4.1051758E+03   9.6740406E+04
     3.4200000E+02   4.1051978E+03   1.1787581E+05
