 "GAGE No.    8:  K,I,J Coord. =     1,   61,    6;  STREAM SEGMENT =    32;  REACH =     5 "
     "DATA: Time           Stage            Flow"
     3.4000000E+02   3.5293110E+03   1.8639581E+05
     3.4100000E+02   3.5292996E+03   1.7504970E+05
     3.4200000E+02   3.5293552E+03   2.3254834E+05
     3.4300000E+02   3.5293867E+03   2.6786575E+05
     3.4400000E+02   3.5295024E+03   4.1399156E+05
     3.4500000E+02   3.5294006E+03   2.8396869E+05
     3.4600000E+02   3.5293625E+03   2.4066264E+05
     3.4700000E+02   3.5293435E+03   2.1997820E+05
     3.4800000E+02   3.5293193E+03   1.9489738E+05
     3.4900000E+02   3.5293372E+03   2.1328275E+05
     3.5000000E+02   3.5293286E+03   2.0434859E+05
     3.5100000E+02   3.5293101E+03   1.8549458E+05
     3.5200000E+02   3.5293469E+03   2.2370523E+05
     3.5300000E+02   3.5293157E+03   1.9120159E+05
     3.5400000E+02   3.5293137E+03   1.8912066E+05
     3.5500000E+02   3.5293254E+03   2.0097158E+05
     3.5600000E+02   3.5293066E+03   1.8206936E+05
     3.5700000E+02   3.5292979E+03   1.7357453E+05
     3.5800000E+02   3.5292954E+03   1.7114327E+05
     3.5900000E+02   3.5294885E+03   3.9505597E+05
     3.6000000E+02   3.5294216E+03   3.0931334E+05
     3.6100000E+02   3.5295671E+03   5.0659891E+05
     3.6200000E+02   3.5294482E+03   3.4248122E+05
     3.6300000E+02   3.5294138E+03   2.9998800E+05
     3.6400000E+02   3.5294150E+03   3.0140472E+05
     3.6500000E+02   3.5293721E+03   2.5126188E+05
     3.6600000E+02   3.5293481E+03   2.2505238E+05
     3.6700000E+02   3.5293284E+03   2.0398402E+05
     3.6800000E+02   3.5293069E+03   1.8243947E+05
     3.6900000E+02   3.5292935E+03   1.6925781E+05
     3.7000000E+02   3.5292859E+03   1.6204420E+05
     3.7100000E+02   3.5293281E+03   2.0378858E+05
     3.7200000E+02   3.5292993E+03   1.7494769E+05
     3.7300000E+02   3.5293464E+03   2.2314797E+05
     3.7400000E+02   3.5295752E+03   5.1870038E+05
     3.7500000E+02   3.5295344E+03   4.5907234E+05
     3.7600000E+02   3.5294282E+03   3.1752734E+05
     3.7700000E+02   3.5293855E+03   2.6651325E+05
     3.7800000E+02   3.5293501E+03   2.2709027E+05
     3.7900000E+02   3.5293347E+03   2.1063969E+05
     3.8000000E+02   3.5300483E+03   1.4104015E+06
     3.8100000E+02   3.5296667E+03   6.6351731E+05
     3.8200000E+02   3.5297129E+03   7.4179419E+05
     3.8300000E+02   3.5304307E+03   2.3692505E+06
     3.8400000E+02   3.5305356E+03   2.6661552E+06
     3.8500000E+02   3.5301299E+03   1.5987108E+06
